customer_id,age,gender,income,years_member,offer_complete_status,offer_id,reward,difficulty,duration,email,mobile,social,web,bogo,informational,discount
7983,29,M,49000,4,0,3,0,0,96,1,1,0,1,0,1,0
7987,30,F,32000,4,1,3,0,0,96,1,1,0,1,0,1,0
7988,72,F,66000,6,1,3,0,0,96,1,1,0,1,0,1,0
7990,55,F,97000,6,0,3,0,0,96,1,1,0,1,0,1,0
7992,65,M,78000,4,1,3,0,0,96,1,1,0,1,0,1,0
7994,93,M,60000,6,1,3,0,0,96,1,1,0,1,0,1,0
7995,71,M,84000,5,0,3,0,0,96,1,1,0,1,0,1,0
7997,80,F,84000,5,0,3,0,0,96,1,1,0,1,0,1,0
7999,77,M,87000,5,1,3,0,0,96,1,1,0,1,0,1,0
8000,51,M,101000,5,1,3,0,0,96,1,1,0,1,0,1,0
8007,74,M,76000,6,0,3,0,0,96,1,1,0,1,0,1,0
8010,63,M,61000,8,1,3,0,0,96,1,1,0,1,0,1,0
8013,60,F,32000,4,1,3,0,0,96,1,1,0,1,0,1,0
8014,28,M,59000,5,0,3,0,0,96,1,1,0,1,0,1,0
8015,65,M,105000,4,0,3,0,0,96,1,1,0,1,0,1,0
8019,86,M,56000,6,0,3,0,0,96,1,1,0,1,0,1,0
8024,24,M,60000,7,1,3,0,0,96,1,1,0,1,0,1,0
8027,38,M,67000,4,0,3,0,0,96,1,1,0,1,0,1,0
8032,50,M,98000,6,0,3,0,0,96,1,1,0,1,0,1,0
8034,27,M,32000,5,0,3,0,0,96,1,1,0,1,0,1,0
8038,60,F,87000,6,0,3,0,0,96,1,1,0,1,0,1,0
8042,29,M,64000,9,0,3,0,0,96,1,1,0,1,0,1,0
8045,29,F,59000,4,0,3,0,0,96,1,1,0,1,0,1,0
8046,68,M,92000,5,0,3,0,0,96,1,1,0,1,0,1,0
8048,51,M,33000,4,1,3,0,0,96,1,1,0,1,0,1,0
8049,58,M,74000,4,1,3,0,0,96,1,1,0,1,0,1,0
8052,50,F,44000,9,0,3,0,0,96,1,1,0,1,0,1,0
8053,63,M,48000,4,0,3,0,0,96,1,1,0,1,0,1,0
8054,66,M,42000,5,0,3,0,0,96,1,1,0,1,0,1,0
8063,25,M,67000,4,0,3,0,0,96,1,1,0,1,0,1,0
8069,88,F,68000,5,1,3,0,0,96,1,1,0,1,0,1,0
8074,56,M,55000,5,0,3,0,0,96,1,1,0,1,0,1,0
8080,82,M,32000,4,0,3,0,0,96,1,1,0,1,0,1,0
8082,41,F,64000,5,0,3,0,0,96,1,1,0,1,0,1,0
8084,44,M,75000,5,0,3,0,0,96,1,1,0,1,0,1,0
8085,34,M,31000,5,0,3,0,0,96,1,1,0,1,0,1,0
8090,97,F,71000,5,0,3,0,0,96,1,1,0,1,0,1,0
8091,34,F,41000,5,0,3,0,0,96,1,1,0,1,0,1,0
8092,83,F,56000,4,1,3,0,0,96,1,1,0,1,0,1,0
8095,27,F,31000,5,0,3,0,0,96,1,1,0,1,0,1,0
8096,62,F,69000,7,0,3,0,0,96,1,1,0,1,0,1,0
8097,34,M,66000,7,0,3,0,0,96,1,1,0,1,0,1,0
8100,44,M,59000,6,1,3,0,0,96,1,1,0,1,0,1,0
8101,25,M,35000,5,0,3,0,0,96,1,1,0,1,0,1,0
8107,87,M,33000,4,0,3,0,0,96,1,1,0,1,0,1,0
8112,18,M,34000,4,0,3,0,0,96,1,1,0,1,0,1,0
8114,53,F,54000,4,0,3,0,0,96,1,1,0,1,0,1,0
8115,72,F,74000,5,0,3,0,0,96,1,1,0,1,0,1,0
8116,77,F,119000,5,0,3,0,0,96,1,1,0,1,0,1,0
8118,61,M,44000,4,0,3,0,0,96,1,1,0,1,0,1,0
8121,70,M,78000,7,1,3,0,0,96,1,1,0,1,0,1,0
8126,50,F,108000,5,0,3,0,0,96,1,1,0,1,0,1,0
8134,55,F,76000,4,0,3,0,0,96,1,1,0,1,0,1,0
8137,80,F,92000,7,1,3,0,0,96,1,1,0,1,0,1,0
8138,42,M,59000,7,1,3,0,0,96,1,1,0,1,0,1,0
8143,80,M,49000,5,0,3,0,0,96,1,1,0,1,0,1,0
8153,48,F,64000,4,0,3,0,0,96,1,1,0,1,0,1,0
8158,53,M,58000,5,0,3,0,0,96,1,1,0,1,0,1,0
8160,66,M,105000,5,0,3,0,0,96,1,1,0,1,0,1,0
8162,57,M,93000,4,1,3,0,0,96,1,1,0,1,0,1,0
8165,25,M,67000,4,0,3,0,0,96,1,1,0,1,0,1,0
8167,93,F,92000,4,0,3,0,0,96,1,1,0,1,0,1,0
8169,62,F,48000,7,1,3,0,0,96,1,1,0,1,0,1,0
8175,43,M,54000,6,0,3,0,0,96,1,1,0,1,0,1,0
8176,22,F,44000,5,0,3,0,0,96,1,1,0,1,0,1,0
8178,80,M,64000,6,0,3,0,0,96,1,1,0,1,0,1,0
8180,67,M,38000,7,0,3,0,0,96,1,1,0,1,0,1,0
8182,46,M,54000,6,1,3,0,0,96,1,1,0,1,0,1,0
8183,41,F,77000,6,1,3,0,0,96,1,1,0,1,0,1,0
8186,58,M,34000,5,0,3,0,0,96,1,1,0,1,0,1,0
8187,73,M,70000,4,0,3,0,0,96,1,1,0,1,0,1,0
8188,36,M,47000,4,1,3,0,0,96,1,1,0,1,0,1,0
8201,46,M,40000,4,0,3,0,0,96,1,1,0,1,0,1,0
8203,76,M,54000,4,0,3,0,0,96,1,1,0,1,0,1,0
8207,51,F,74000,5,0,3,0,0,96,1,1,0,1,0,1,0
8210,63,M,64000,7,0,3,0,0,96,1,1,0,1,0,1,0
8217,44,M,51000,5,0,3,0,0,96,1,1,0,1,0,1,0
8218,34,F,42000,4,1,3,0,0,96,1,1,0,1,0,1,0
8221,70,F,35000,4,1,3,0,0,96,1,1,0,1,0,1,0
8222,90,F,51000,5,0,3,0,0,96,1,1,0,1,0,1,0
8225,37,M,64000,7,1,3,0,0,96,1,1,0,1,0,1,0
8227,66,F,46000,5,0,3,0,0,96,1,1,0,1,0,1,0
8232,56,F,93000,5,0,3,0,0,96,1,1,0,1,0,1,0
8233,88,F,33000,6,1,3,0,0,96,1,1,0,1,0,1,0
8235,55,M,45000,6,1,3,0,0,96,1,1,0,1,0,1,0
8242,73,F,52000,6,0,3,0,0,96,1,1,0,1,0,1,0
8243,44,F,75000,6,1,3,0,0,96,1,1,0,1,0,1,0
8244,63,M,56000,6,1,3,0,0,96,1,1,0,1,0,1,0
8245,52,F,54000,5,1,3,0,0,96,1,1,0,1,0,1,0
8248,55,F,82000,4,0,3,0,0,96,1,1,0,1,0,1,0
8251,56,F,110000,5,0,3,0,0,96,1,1,0,1,0,1,0
8252,57,F,79000,7,0,3,0,0,96,1,1,0,1,0,1,0
8253,33,F,40000,4,1,3,0,0,96,1,1,0,1,0,1,0
8260,85,M,53000,8,0,3,0,0,96,1,1,0,1,0,1,0
8262,26,M,38000,5,0,3,0,0,96,1,1,0,1,0,1,0
8264,61,M,117000,5,0,3,0,0,96,1,1,0,1,0,1,0
8265,69,M,71000,5,1,3,0,0,96,1,1,0,1,0,1,0
8270,32,F,54000,4,0,3,0,0,96,1,1,0,1,0,1,0
8271,75,F,60000,5,1,3,0,0,96,1,1,0,1,0,1,0
8276,37,M,51000,6,1,3,0,0,96,1,1,0,1,0,1,0
8278,42,M,74000,4,1,3,0,0,96,1,1,0,1,0,1,0
8279,20,F,48000,5,0,3,0,0,96,1,1,0,1,0,1,0
8280,27,M,66000,5,1,3,0,0,96,1,1,0,1,0,1,0
8282,37,M,69000,4,0,3,0,0,96,1,1,0,1,0,1,0
8284,65,F,89000,5,0,3,0,0,96,1,1,0,1,0,1,0
8286,48,F,96000,4,1,3,0,0,96,1,1,0,1,0,1,0
8288,55,F,77000,5,0,3,0,0,96,1,1,0,1,0,1,0
8289,67,M,62000,5,1,3,0,0,96,1,1,0,1,0,1,0
8290,56,F,57000,6,1,3,0,0,96,1,1,0,1,0,1,0
8291,39,M,36000,9,0,3,0,0,96,1,1,0,1,0,1,0
8296,50,F,73000,5,0,3,0,0,96,1,1,0,1,0,1,0
8297,64,M,98000,5,1,3,0,0,96,1,1,0,1,0,1,0
8301,54,F,74000,5,1,3,0,0,96,1,1,0,1,0,1,0
8306,56,F,83000,6,1,3,0,0,96,1,1,0,1,0,1,0
8309,46,M,56000,5,1,3,0,0,96,1,1,0,1,0,1,0
8314,34,M,51000,5,0,3,0,0,96,1,1,0,1,0,1,0
8318,19,M,70000,5,1,3,0,0,96,1,1,0,1,0,1,0
8319,57,M,46000,4,0,3,0,0,96,1,1,0,1,0,1,0
8321,58,M,48000,4,1,3,0,0,96,1,1,0,1,0,1,0
8322,30,F,54000,4,0,3,0,0,96,1,1,0,1,0,1,0
8323,57,M,120000,7,1,3,0,0,96,1,1,0,1,0,1,0
8324,58,F,89000,4,1,3,0,0,96,1,1,0,1,0,1,0
8326,68,M,57000,7,0,3,0,0,96,1,1,0,1,0,1,0
8330,21,M,62000,6,1,3,0,0,96,1,1,0,1,0,1,0
8332,50,M,39000,4,0,3,0,0,96,1,1,0,1,0,1,0
8334,61,F,77000,5,0,3,0,0,96,1,1,0,1,0,1,0
8343,54,M,56000,6,1,3,0,0,96,1,1,0,1,0,1,0
8344,22,F,45000,5,0,3,0,0,96,1,1,0,1,0,1,0
8348,53,M,35000,8,0,3,0,0,96,1,1,0,1,0,1,0
8349,67,F,57000,5,0,3,0,0,96,1,1,0,1,0,1,0
8353,34,F,75000,6,1,3,0,0,96,1,1,0,1,0,1,0
8355,59,F,116000,6,1,3,0,0,96,1,1,0,1,0,1,0
8357,40,F,73000,4,0,3,0,0,96,1,1,0,1,0,1,0
8363,54,M,40000,8,1,3,0,0,96,1,1,0,1,0,1,0
8364,42,M,70000,4,0,3,0,0,96,1,1,0,1,0,1,0
8366,76,F,95000,5,1,3,0,0,96,1,1,0,1,0,1,0
8368,41,M,35000,4,0,3,0,0,96,1,1,0,1,0,1,0
8369,63,M,94000,5,1,3,0,0,96,1,1,0,1,0,1,0
8370,34,M,35000,4,0,3,0,0,96,1,1,0,1,0,1,0
8374,35,M,52000,4,0,3,0,0,96,1,1,0,1,0,1,0
8375,43,F,61000,6,0,3,0,0,96,1,1,0,1,0,1,0
8376,56,F,93000,4,0,3,0,0,96,1,1,0,1,0,1,0
8380,65,M,70000,5,0,3,0,0,96,1,1,0,1,0,1,0
8382,63,M,61000,5,0,3,0,0,96,1,1,0,1,0,1,0
8388,69,F,78000,6,1,3,0,0,96,1,1,0,1,0,1,0
8392,26,F,36000,6,0,3,0,0,96,1,1,0,1,0,1,0
8393,29,M,70000,5,1,3,0,0,96,1,1,0,1,0,1,0
8396,45,M,63000,4,0,3,0,0,96,1,1,0,1,0,1,0
8397,50,M,59000,4,0,3,0,0,96,1,1,0,1,0,1,0
8402,56,F,57000,4,0,3,0,0,96,1,1,0,1,0,1,0
8404,31,F,53000,6,1,3,0,0,96,1,1,0,1,0,1,0
8406,60,F,32000,5,0,3,0,0,96,1,1,0,1,0,1,0
8409,63,M,38000,5,0,3,0,0,96,1,1,0,1,0,1,0
8411,63,M,89000,6,1,3,0,0,96,1,1,0,1,0,1,0
8415,73,M,32000,4,0,3,0,0,96,1,1,0,1,0,1,0
8416,49,F,56000,5,1,3,0,0,96,1,1,0,1,0,1,0
8418,87,M,54000,5,0,3,0,0,96,1,1,0,1,0,1,0
8419,53,F,62000,4,0,3,0,0,96,1,1,0,1,0,1,0
8425,77,F,78000,6,0,3,0,0,96,1,1,0,1,0,1,0
8427,48,M,43000,5,1,3,0,0,96,1,1,0,1,0,1,0
8430,44,F,56000,6,0,3,0,0,96,1,1,0,1,0,1,0
8433,53,F,66000,6,0,3,0,0,96,1,1,0,1,0,1,0
8438,47,M,55000,5,1,3,0,0,96,1,1,0,1,0,1,0
8442,73,F,57000,5,0,3,0,0,96,1,1,0,1,0,1,0
8446,55,F,87000,5,0,3,0,0,96,1,1,0,1,0,1,0
8447,63,M,57000,4,0,3,0,0,96,1,1,0,1,0,1,0
8449,23,M,39000,8,0,3,0,0,96,1,1,0,1,0,1,0
8450,70,M,68000,4,1,3,0,0,96,1,1,0,1,0,1,0
8452,21,M,39000,7,1,3,0,0,96,1,1,0,1,0,1,0
8454,92,F,63000,4,0,3,0,0,96,1,1,0,1,0,1,0
8457,67,F,87000,4,0,3,0,0,96,1,1,0,1,0,1,0
8460,28,M,35000,5,0,3,0,0,96,1,1,0,1,0,1,0
8463,66,M,49000,5,0,3,0,0,96,1,1,0,1,0,1,0
8464,64,F,98000,5,1,3,0,0,96,1,1,0,1,0,1,0
8467,51,M,63000,8,1,3,0,0,96,1,1,0,1,0,1,0
8469,30,F,51000,5,1,3,0,0,96,1,1,0,1,0,1,0
8483,72,M,37000,5,1,3,0,0,96,1,1,0,1,0,1,0
8484,46,F,54000,7,1,3,0,0,96,1,1,0,1,0,1,0
8486,53,F,69000,7,0,3,0,0,96,1,1,0,1,0,1,0
8496,54,F,77000,7,1,3,0,0,96,1,1,0,1,0,1,0
8498,32,M,32000,5,0,3,0,0,96,1,1,0,1,0,1,0
8502,67,F,116000,5,0,3,0,0,96,1,1,0,1,0,1,0
8512,58,M,59000,5,0,3,0,0,96,1,1,0,1,0,1,0
8516,64,M,77000,7,0,3,0,0,96,1,1,0,1,0,1,0
8517,34,M,60000,6,1,3,0,0,96,1,1,0,1,0,1,0
8519,71,M,84000,5,0,3,0,0,96,1,1,0,1,0,1,0
8520,62,O,74000,5,1,3,0,0,96,1,1,0,1,0,1,0
8524,56,M,70000,4,1,3,0,0,96,1,1,0,1,0,1,0
8526,54,M,92000,6,0,3,0,0,96,1,1,0,1,0,1,0
8527,65,M,71000,5,0,3,0,0,96,1,1,0,1,0,1,0
8531,92,M,53000,4,0,3,0,0,96,1,1,0,1,0,1,0
8533,61,M,43000,4,0,3,0,0,96,1,1,0,1,0,1,0
8534,55,M,98000,5,1,3,0,0,96,1,1,0,1,0,1,0
8536,61,F,76000,6,1,3,0,0,96,1,1,0,1,0,1,0
8537,22,F,40000,5,1,3,0,0,96,1,1,0,1,0,1,0
8539,83,F,31000,4,1,3,0,0,96,1,1,0,1,0,1,0
8543,69,M,61000,4,0,3,0,0,96,1,1,0,1,0,1,0
8545,59,M,90000,5,1,3,0,0,96,1,1,0,1,0,1,0
8546,61,F,45000,4,0,3,0,0,96,1,1,0,1,0,1,0
8548,54,M,64000,6,1,3,0,0,96,1,1,0,1,0,1,0
8552,42,M,44000,4,0,3,0,0,96,1,1,0,1,0,1,0
8553,69,F,105000,7,0,3,0,0,96,1,1,0,1,0,1,0
8555,21,O,45000,7,0,3,0,0,96,1,1,0,1,0,1,0
8556,62,M,56000,4,0,3,0,0,96,1,1,0,1,0,1,0
8557,59,M,67000,5,0,3,0,0,96,1,1,0,1,0,1,0
8558,30,F,40000,5,0,3,0,0,96,1,1,0,1,0,1,0
8564,50,F,63000,5,0,3,0,0,96,1,1,0,1,0,1,0
8568,43,F,66000,6,1,3,0,0,96,1,1,0,1,0,1,0
8570,44,M,59000,8,1,3,0,0,96,1,1,0,1,0,1,0
8571,32,M,41000,5,0,3,0,0,96,1,1,0,1,0,1,0
8572,49,F,60000,7,1,3,0,0,96,1,1,0,1,0,1,0
8575,48,M,56000,9,0,3,0,0,96,1,1,0,1,0,1,0
8576,23,F,41000,4,0,3,0,0,96,1,1,0,1,0,1,0
8577,64,F,56000,6,0,3,0,0,96,1,1,0,1,0,1,0
8578,29,M,43000,5,1,3,0,0,96,1,1,0,1,0,1,0
8579,25,M,58000,5,0,3,0,0,96,1,1,0,1,0,1,0
8580,73,F,72000,6,1,3,0,0,96,1,1,0,1,0,1,0
8586,49,M,109000,5,1,3,0,0,96,1,1,0,1,0,1,0
8589,54,M,34000,5,0,3,0,0,96,1,1,0,1,0,1,0
8590,43,F,69000,8,0,3,0,0,96,1,1,0,1,0,1,0
8591,73,F,91000,7,1,3,0,0,96,1,1,0,1,0,1,0
8597,48,F,62000,5,1,3,0,0,96,1,1,0,1,0,1,0
8601,40,F,63000,5,0,3,0,0,96,1,1,0,1,0,1,0
8603,49,M,57000,4,0,3,0,0,96,1,1,0,1,0,1,0
8605,73,M,46000,7,0,3,0,0,96,1,1,0,1,0,1,0
8607,63,F,84000,5,0,3,0,0,96,1,1,0,1,0,1,0
8615,52,F,115000,6,1,3,0,0,96,1,1,0,1,0,1,0
8616,46,M,36000,4,0,3,0,0,96,1,1,0,1,0,1,0
8620,28,M,35000,6,0,3,0,0,96,1,1,0,1,0,1,0
8621,34,F,46000,5,0,3,0,0,96,1,1,0,1,0,1,0
8622,56,M,50000,4,0,3,0,0,96,1,1,0,1,0,1,0
8624,60,M,48000,5,0,3,0,0,96,1,1,0,1,0,1,0
8625,69,F,36000,6,0,3,0,0,96,1,1,0,1,0,1,0
8626,56,F,85000,4,1,3,0,0,96,1,1,0,1,0,1,0
8631,52,M,73000,7,1,3,0,0,96,1,1,0,1,0,1,0
8634,24,M,41000,4,0,3,0,0,96,1,1,0,1,0,1,0
8635,24,F,73000,5,0,3,0,0,96,1,1,0,1,0,1,0
8636,24,F,41000,5,0,3,0,0,96,1,1,0,1,0,1,0
8637,49,F,112000,5,0,3,0,0,96,1,1,0,1,0,1,0
8638,28,F,34000,6,1,3,0,0,96,1,1,0,1,0,1,0
8648,47,O,51000,4,0,3,0,0,96,1,1,0,1,0,1,0
8651,49,M,65000,4,1,3,0,0,96,1,1,0,1,0,1,0
8652,57,M,64000,5,1,3,0,0,96,1,1,0,1,0,1,0
8657,50,M,54000,5,0,3,0,0,96,1,1,0,1,0,1,0
8658,62,F,85000,7,0,3,0,0,96,1,1,0,1,0,1,0
8661,68,F,53000,5,0,3,0,0,96,1,1,0,1,0,1,0
8662,36,M,48000,4,0,3,0,0,96,1,1,0,1,0,1,0
8668,35,M,41000,5,0,3,0,0,96,1,1,0,1,0,1,0
8676,35,F,42000,6,1,3,0,0,96,1,1,0,1,0,1,0
8677,42,F,50000,7,0,3,0,0,96,1,1,0,1,0,1,0
8679,51,F,35000,4,0,3,0,0,96,1,1,0,1,0,1,0
8680,55,M,79000,6,0,3,0,0,96,1,1,0,1,0,1,0
8681,61,F,60000,5,0,3,0,0,96,1,1,0,1,0,1,0
8686,55,M,34000,6,0,3,0,0,96,1,1,0,1,0,1,0
8687,41,M,68000,5,1,3,0,0,96,1,1,0,1,0,1,0
8689,64,F,119000,4,0,3,0,0,96,1,1,0,1,0,1,0
8691,55,F,98000,5,0,3,0,0,96,1,1,0,1,0,1,0
8693,57,M,72000,5,1,3,0,0,96,1,1,0,1,0,1,0
8696,56,F,66000,6,1,3,0,0,96,1,1,0,1,0,1,0
8697,79,M,61000,6,1,3,0,0,96,1,1,0,1,0,1,0
8698,71,F,107000,4,1,3,0,0,96,1,1,0,1,0,1,0
8700,46,M,53000,5,1,3,0,0,96,1,1,0,1,0,1,0
8702,75,M,98000,6,0,3,0,0,96,1,1,0,1,0,1,0
8715,76,M,50000,4,1,3,0,0,96,1,1,0,1,0,1,0
8723,82,F,55000,7,1,3,0,0,96,1,1,0,1,0,1,0
8733,69,M,89000,6,1,3,0,0,96,1,1,0,1,0,1,0
8741,46,M,49000,5,0,3,0,0,96,1,1,0,1,0,1,0
8743,37,M,41000,5,0,3,0,0,96,1,1,0,1,0,1,0
8746,61,F,79000,5,0,3,0,0,96,1,1,0,1,0,1,0
8747,23,F,32000,5,0,3,0,0,96,1,1,0,1,0,1,0
8748,81,M,76000,5,1,3,0,0,96,1,1,0,1,0,1,0
8749,59,F,118000,7,0,3,0,0,96,1,1,0,1,0,1,0
8753,40,M,52000,7,1,3,0,0,96,1,1,0,1,0,1,0
8756,20,M,53000,5,0,3,0,0,96,1,1,0,1,0,1,0
8759,63,M,42000,8,0,3,0,0,96,1,1,0,1,0,1,0
8762,70,F,70000,6,1,3,0,0,96,1,1,0,1,0,1,0
8764,51,M,34000,4,0,3,0,0,96,1,1,0,1,0,1,0
8773,62,F,36000,4,1,3,0,0,96,1,1,0,1,0,1,0
8777,48,F,74000,9,0,3,0,0,96,1,1,0,1,0,1,0
8778,58,M,89000,5,1,3,0,0,96,1,1,0,1,0,1,0
8780,68,M,104000,6,1,3,0,0,96,1,1,0,1,0,1,0
8781,35,M,49000,4,1,3,0,0,96,1,1,0,1,0,1,0
8782,59,M,81000,5,1,3,0,0,96,1,1,0,1,0,1,0
8784,28,F,68000,6,1,3,0,0,96,1,1,0,1,0,1,0
8786,35,M,35000,8,0,3,0,0,96,1,1,0,1,0,1,0
8788,60,F,57000,9,1,3,0,0,96,1,1,0,1,0,1,0
8790,49,F,57000,5,1,3,0,0,96,1,1,0,1,0,1,0
8794,55,M,34000,5,1,3,0,0,96,1,1,0,1,0,1,0
8795,62,M,52000,5,0,3,0,0,96,1,1,0,1,0,1,0
8796,26,F,68000,5,1,3,0,0,96,1,1,0,1,0,1,0
8804,45,F,46000,5,1,3,0,0,96,1,1,0,1,0,1,0
8805,71,F,108000,5,0,3,0,0,96,1,1,0,1,0,1,0
8806,39,M,52000,5,0,3,0,0,96,1,1,0,1,0,1,0
8810,46,F,66000,5,1,3,0,0,96,1,1,0,1,0,1,0
8811,60,M,50000,5,1,3,0,0,96,1,1,0,1,0,1,0
8813,21,M,32000,4,0,3,0,0,96,1,1,0,1,0,1,0
8817,51,M,46000,4,0,3,0,0,96,1,1,0,1,0,1,0
8820,45,F,70000,4,1,3,0,0,96,1,1,0,1,0,1,0
8826,63,M,83000,6,1,3,0,0,96,1,1,0,1,0,1,0
8829,82,M,91000,4,0,3,0,0,96,1,1,0,1,0,1,0
8832,53,M,85000,6,0,3,0,0,96,1,1,0,1,0,1,0
8840,74,M,90000,4,0,3,0,0,96,1,1,0,1,0,1,0
8847,57,F,100000,6,1,3,0,0,96,1,1,0,1,0,1,0
8848,71,M,53000,5,0,3,0,0,96,1,1,0,1,0,1,0
8849,93,F,110000,5,0,3,0,0,96,1,1,0,1,0,1,0
8850,46,M,53000,7,1,3,0,0,96,1,1,0,1,0,1,0
8853,75,M,43000,9,1,3,0,0,96,1,1,0,1,0,1,0
8854,45,M,67000,6,1,3,0,0,96,1,1,0,1,0,1,0
8855,60,F,32000,5,0,3,0,0,96,1,1,0,1,0,1,0
8857,75,F,52000,7,1,3,0,0,96,1,1,0,1,0,1,0
8858,74,F,98000,8,1,3,0,0,96,1,1,0,1,0,1,0
8859,51,M,82000,5,1,3,0,0,96,1,1,0,1,0,1,0
8860,54,F,96000,7,0,3,0,0,96,1,1,0,1,0,1,0
8861,70,M,64000,4,1,3,0,0,96,1,1,0,1,0,1,0
8866,22,F,73000,8,1,3,0,0,96,1,1,0,1,0,1,0
8867,55,F,80000,5,0,3,0,0,96,1,1,0,1,0,1,0
8868,54,M,41000,7,0,3,0,0,96,1,1,0,1,0,1,0
8872,23,M,69000,5,0,3,0,0,96,1,1,0,1,0,1,0
8877,72,M,43000,5,0,3,0,0,96,1,1,0,1,0,1,0
8882,56,F,76000,4,0,3,0,0,96,1,1,0,1,0,1,0
8884,68,F,97000,5,1,3,0,0,96,1,1,0,1,0,1,0
8886,47,M,30000,9,1,3,0,0,96,1,1,0,1,0,1,0
8892,64,F,92000,5,0,3,0,0,96,1,1,0,1,0,1,0
8895,28,M,30000,5,1,3,0,0,96,1,1,0,1,0,1,0
8898,54,F,61000,7,1,3,0,0,96,1,1,0,1,0,1,0
8901,45,M,63000,8,1,3,0,0,96,1,1,0,1,0,1,0
8902,49,F,95000,4,0,3,0,0,96,1,1,0,1,0,1,0
8904,62,M,90000,4,1,3,0,0,96,1,1,0,1,0,1,0
8905,56,M,59000,4,0,3,0,0,96,1,1,0,1,0,1,0
8909,74,M,45000,6,0,3,0,0,96,1,1,0,1,0,1,0
8911,58,F,44000,6,0,3,0,0,96,1,1,0,1,0,1,0
8912,62,M,103000,6,0,3,0,0,96,1,1,0,1,0,1,0
8913,24,M,32000,7,1,3,0,0,96,1,1,0,1,0,1,0
8914,61,F,60000,5,1,3,0,0,96,1,1,0,1,0,1,0
8915,49,M,45000,4,0,3,0,0,96,1,1,0,1,0,1,0
8918,23,M,48000,4,0,3,0,0,96,1,1,0,1,0,1,0
8921,74,M,66000,6,1,3,0,0,96,1,1,0,1,0,1,0
8922,89,F,63000,5,0,3,0,0,96,1,1,0,1,0,1,0
8923,26,F,64000,4,0,3,0,0,96,1,1,0,1,0,1,0
8926,72,M,59000,9,1,3,0,0,96,1,1,0,1,0,1,0
8928,50,M,39000,5,1,3,0,0,96,1,1,0,1,0,1,0
8929,52,F,63000,6,0,3,0,0,96,1,1,0,1,0,1,0
8932,22,M,43000,4,1,3,0,0,96,1,1,0,1,0,1,0
8936,35,F,54000,4,0,3,0,0,96,1,1,0,1,0,1,0
8937,45,M,63000,6,1,3,0,0,96,1,1,0,1,0,1,0
8938,33,M,73000,5,1,3,0,0,96,1,1,0,1,0,1,0
8943,28,M,60000,5,0,3,0,0,96,1,1,0,1,0,1,0
8948,49,F,73000,5,0,3,0,0,96,1,1,0,1,0,1,0
8954,29,M,51000,7,0,3,0,0,96,1,1,0,1,0,1,0
8963,23,F,65000,5,0,3,0,0,96,1,1,0,1,0,1,0
8967,81,M,40000,4,0,3,0,0,96,1,1,0,1,0,1,0
8969,88,M,52000,4,0,3,0,0,96,1,1,0,1,0,1,0
8971,47,F,66000,5,1,3,0,0,96,1,1,0,1,0,1,0
8972,40,M,35000,5,0,3,0,0,96,1,1,0,1,0,1,0
8974,80,M,65000,5,0,3,0,0,96,1,1,0,1,0,1,0
8979,39,M,33000,9,0,3,0,0,96,1,1,0,1,0,1,0
8980,28,M,44000,5,0,3,0,0,96,1,1,0,1,0,1,0
8982,81,M,50000,4,1,3,0,0,96,1,1,0,1,0,1,0
8988,79,M,103000,5,0,3,0,0,96,1,1,0,1,0,1,0
8994,58,M,71000,4,1,3,0,0,96,1,1,0,1,0,1,0
8996,73,F,35000,7,1,3,0,0,96,1,1,0,1,0,1,0
8997,64,M,54000,5,0,3,0,0,96,1,1,0,1,0,1,0
8999,36,O,88000,4,0,3,0,0,96,1,1,0,1,0,1,0
9012,52,F,119000,4,1,3,0,0,96,1,1,0,1,0,1,0
9014,55,F,65000,5,0,3,0,0,96,1,1,0,1,0,1,0
9015,68,F,59000,5,1,3,0,0,96,1,1,0,1,0,1,0
9016,48,M,74000,6,0,3,0,0,96,1,1,0,1,0,1,0
9019,28,F,35000,5,0,3,0,0,96,1,1,0,1,0,1,0
9020,48,F,79000,5,0,3,0,0,96,1,1,0,1,0,1,0
9022,29,M,31000,5,0,3,0,0,96,1,1,0,1,0,1,0
9026,58,F,112000,5,0,3,0,0,96,1,1,0,1,0,1,0
9028,68,F,77000,5,0,3,0,0,96,1,1,0,1,0,1,0
9031,91,F,64000,5,0,3,0,0,96,1,1,0,1,0,1,0
9033,57,F,62000,7,0,3,0,0,96,1,1,0,1,0,1,0
9034,37,M,66000,4,0,3,0,0,96,1,1,0,1,0,1,0
9035,57,M,33000,5,0,3,0,0,96,1,1,0,1,0,1,0
9039,50,M,43000,4,0,3,0,0,96,1,1,0,1,0,1,0
9043,53,F,80000,5,1,3,0,0,96,1,1,0,1,0,1,0
9046,40,M,91000,4,0,3,0,0,96,1,1,0,1,0,1,0
9048,44,M,48000,4,0,3,0,0,96,1,1,0,1,0,1,0
9050,22,M,54000,8,1,3,0,0,96,1,1,0,1,0,1,0
9051,40,F,86000,5,0,3,0,0,96,1,1,0,1,0,1,0
9060,38,M,51000,5,1,3,0,0,96,1,1,0,1,0,1,0
9061,33,F,59000,5,0,3,0,0,96,1,1,0,1,0,1,0
9062,38,M,74000,4,0,3,0,0,96,1,1,0,1,0,1,0
9069,74,F,83000,5,0,3,0,0,96,1,1,0,1,0,1,0
9075,24,M,44000,4,0,3,0,0,96,1,1,0,1,0,1,0
