customer_id,event,time,amount
14622,transaction,108,26.7
14637,transaction,108,2.7
14665,transaction,108,27.6
14683,transaction,108,1.22
14692,transaction,108,27.73
14739,transaction,108,33.58
14749,transaction,108,1.71
14774,transaction,108,11.12
14836,transaction,108,25.29
14838,transaction,108,28.78
14839,transaction,108,0.84
14849,transaction,108,16.26
14869,transaction,108,22.07
14875,transaction,108,9.17
14914,transaction,108,9.46
14936,transaction,108,43.65
14941,transaction,108,24.82
14971,transaction,108,1.62
14980,transaction,108,6.59
15028,transaction,108,23.23
15031,transaction,108,2.89
15042,transaction,108,2.2
15047,transaction,108,2.35
15053,transaction,108,3.0
15070,transaction,108,4.52
15071,transaction,108,2.75
15075,transaction,108,1.9
15127,transaction,108,18.65
15130,transaction,108,16.57
15156,transaction,108,0.97
15159,transaction,108,0.43
15162,transaction,108,1.38
15224,transaction,108,32.85
15258,transaction,108,3.21
15301,transaction,108,20.7
15305,transaction,108,18.24
15380,transaction,108,26.68
15432,transaction,108,10.62
15461,transaction,108,5.66
15505,transaction,108,27.19
15512,transaction,108,1.6400000000000001
15563,transaction,108,4.94
15594,transaction,108,0.63
15611,transaction,108,12.37
15627,transaction,108,13.1
15630,transaction,108,8.2
15654,transaction,108,1.58
15678,transaction,108,0.18
15701,transaction,108,8.1
15702,transaction,108,1.27
15707,transaction,108,19.12
15710,transaction,108,0.21
15715,transaction,108,6.5600000000000005
15726,transaction,108,6.32
15745,transaction,108,14.06
15774,transaction,108,2.38
15783,transaction,108,29.73
15798,transaction,108,8.44
15814,transaction,108,17.23
15821,transaction,108,5.43
15853,transaction,108,18.57
15859,transaction,108,6.59
15860,transaction,108,8.81
15902,transaction,108,10.22
15946,transaction,108,12.42
15947,transaction,108,17.58
15995,transaction,108,3.79
16006,transaction,108,19.07
16047,transaction,108,4.04
16062,transaction,108,28.18
16074,transaction,108,25.87
16076,transaction,108,8.52
16078,transaction,108,27.64
16086,transaction,108,8.39
16110,transaction,108,28.42
16129,transaction,108,4.64
16130,transaction,108,16.91
16168,transaction,108,5.01
16173,transaction,108,17.62
16175,transaction,108,13.23
16181,transaction,108,0.76
16192,transaction,108,1.5899999999999999
16204,transaction,108,11.77
16252,transaction,108,1.85
16282,transaction,108,19.48
16320,transaction,108,1.37
16322,transaction,108,3.8200000000000003
16347,transaction,108,18.92
16442,transaction,108,2.01
16458,transaction,108,1.0
16480,transaction,108,29.15
16501,transaction,108,20.1
16519,transaction,108,0.12
16535,transaction,108,1.7000000000000002
16557,transaction,108,7.26
16571,transaction,108,8.19
16586,transaction,108,1.77
16587,transaction,108,22.76
16618,transaction,108,2.06
16646,transaction,108,22.33
16658,transaction,108,4.01
16677,transaction,108,29.72
16680,transaction,108,13.46
16709,transaction,108,1.23
16722,transaction,108,16.9
16768,transaction,108,2.8
16802,transaction,108,4.48
16805,transaction,108,3.17
16812,transaction,108,5.28
16817,transaction,108,19.58
16921,transaction,108,8.91
16923,transaction,108,9.19
16939,transaction,108,27.87
16989,transaction,108,5.79
16991,transaction,108,12.63
39,transaction,114,5.76
50,transaction,114,4.61
56,transaction,114,32.87
74,transaction,114,2.2800000000000002
76,transaction,114,19.42
107,transaction,114,10.54
136,transaction,114,12.32
161,transaction,114,14.57
167,transaction,114,6.03
202,transaction,114,14.42
230,transaction,114,22.65
247,transaction,114,22.48
262,transaction,114,2.95
274,transaction,114,17.36
303,transaction,114,15.54
326,transaction,114,1.94
347,transaction,114,21.85
356,transaction,114,2.06
360,transaction,114,18.6
362,transaction,114,1.9100000000000001
369,transaction,114,0.09
377,transaction,114,18.73
393,transaction,114,28.33
406,transaction,114,31.0
455,transaction,114,1.62
480,transaction,114,12.67
483,transaction,114,18.48
530,transaction,114,0.31
575,transaction,114,11.43
590,transaction,114,14.72
598,transaction,114,16.07
619,transaction,114,3.14
635,transaction,114,6.63
642,transaction,114,32.0
648,transaction,114,33.79
684,transaction,114,7.72
687,transaction,114,0.16
692,transaction,114,0.9400000000000001
694,transaction,114,2.96
703,transaction,114,10.8
725,transaction,114,43.96
727,transaction,114,0.93
737,transaction,114,0.67
750,transaction,114,9.95
780,transaction,114,32.02
803,transaction,114,14.9
810,transaction,114,6.07
832,transaction,114,11.93
847,transaction,114,11.89
849,transaction,114,2.61
859,transaction,114,30.86
864,transaction,114,22.13
875,transaction,114,11.1
877,transaction,114,12.38
904,transaction,114,1.25
933,transaction,114,5.85
955,transaction,114,20.46
966,transaction,114,12.39
982,transaction,114,18.21
997,transaction,114,21.05
1007,transaction,114,29.33
1023,transaction,114,1.13
1026,transaction,114,19.62
1067,transaction,114,14.96
1129,transaction,114,8.28
1146,transaction,114,11.24
1150,transaction,114,16.14
1208,transaction,114,17.58
1232,transaction,114,5.85
1250,transaction,114,0.4
1277,transaction,114,1.9300000000000002
1279,transaction,114,3.83
1284,transaction,114,19.18
1313,transaction,114,11.82
1320,transaction,114,15.12
1322,transaction,114,2.17
1332,transaction,114,8.56
1357,transaction,114,2.32
1373,transaction,114,18.01
1449,transaction,114,19.03
1485,transaction,114,23.27
1486,transaction,114,4.93
1526,transaction,114,17.77
1570,transaction,114,17.19
1576,transaction,114,6.4
1578,transaction,114,3.67
1584,transaction,114,37.57
1592,transaction,114,16.22
1599,transaction,114,12.98
1611,transaction,114,1.53
1624,transaction,114,0.86
1629,transaction,114,27.27
1642,transaction,114,3.25
1649,transaction,114,5.9
1681,transaction,114,28.48
1698,transaction,114,0.85
1709,transaction,114,3.1
1727,transaction,114,4.49
1745,transaction,114,0.88
1763,transaction,114,10.93
1780,transaction,114,0.88
1786,transaction,114,10.64
1881,transaction,114,2.14
1911,transaction,114,5.1
1926,transaction,114,10.05
1946,transaction,114,2.32
1947,transaction,114,21.77
1990,transaction,114,10.93
2016,transaction,114,3.9699999999999998
2052,transaction,114,15.2
2066,transaction,114,22.45
2074,transaction,114,24.98
2081,transaction,114,0.19
2111,transaction,114,27.46
2116,transaction,114,3.87
2119,transaction,114,17.98
2131,transaction,114,12.23
2142,transaction,114,23.25
2179,transaction,114,13.03
2183,transaction,114,0.9500000000000001
2201,transaction,114,2.3
2210,transaction,114,9.81
2216,transaction,114,0.39
2265,transaction,114,4.52
2273,transaction,114,4.79
2335,transaction,114,28.24
2360,transaction,114,13.51
2363,transaction,114,21.33
2388,transaction,114,18.03
2393,transaction,114,22.08
2411,transaction,114,1.43
2419,transaction,114,18.93
2423,transaction,114,10.08
2424,transaction,114,29.66
2427,transaction,114,5.43
2451,transaction,114,20.27
2468,transaction,114,17.22
2479,transaction,114,2.03
2483,transaction,114,16.97
2488,transaction,114,16.82
2520,transaction,114,24.05
2521,transaction,114,21.27
2538,transaction,114,1.33
2571,transaction,114,4.77
2574,transaction,114,3.64
2581,transaction,114,19.44
2615,transaction,114,14.5
2646,transaction,114,6.28
2666,transaction,114,22.48
2678,transaction,114,22.12
2680,transaction,114,12.37
2712,transaction,114,12.2
2742,transaction,114,31.09
2756,transaction,114,3.55
2770,transaction,114,33.81
2787,transaction,114,2.9699999999999998
2796,transaction,114,8.95
2824,transaction,114,1.69
2826,transaction,114,5.9
2833,transaction,114,3.2
2885,transaction,114,15.48
2893,transaction,114,3.56
2904,transaction,114,5.22
2934,transaction,114,18.03
3072,transaction,114,0.21
3076,transaction,114,12.08
3149,transaction,114,5.52
3248,transaction,114,22.71
3273,transaction,114,30.58
3283,transaction,114,12.29
3337,transaction,114,4.67
3369,transaction,114,31.02
3378,transaction,114,2.24
3388,transaction,114,11.06
3392,transaction,114,0.66
3399,transaction,114,7.87
3400,transaction,114,1.56
3426,transaction,114,7.88
3450,transaction,114,19.48
3455,transaction,114,11.19
3473,transaction,114,1.72
3486,transaction,114,1.27
3493,transaction,114,5.61
3510,transaction,114,1.55
3521,transaction,114,19.35
3590,transaction,114,18.14
3597,transaction,114,1.88
3610,transaction,114,30.46
3611,transaction,114,7.52
3625,transaction,114,3.1
3650,transaction,114,1.85
3674,transaction,114,26.33
3680,transaction,114,3.61
3682,transaction,114,20.34
3744,transaction,114,10.32
3754,transaction,114,35.62
3768,transaction,114,3.64
3799,transaction,114,9.33
3818,transaction,114,8.15
3858,transaction,114,13.1
3871,transaction,114,4.93
3902,transaction,114,12.09
3908,transaction,114,27.21
3919,transaction,114,13.71
3926,transaction,114,0.30000000000000004
3940,transaction,114,34.96
3956,transaction,114,3.99
3980,transaction,114,3.39
4025,transaction,114,16.99
4028,transaction,114,1.7000000000000002
4033,transaction,114,15.15
4056,transaction,114,21.94
4063,transaction,114,16.78
4070,transaction,114,20.83
4121,transaction,114,6.77
4133,transaction,114,17.65
4163,transaction,114,8.54
4173,transaction,114,10.66
4196,transaction,114,5.73
4220,transaction,114,32.43
4244,transaction,114,1.74
4270,transaction,114,0.17
4276,transaction,114,18.15
4278,transaction,114,18.36
4306,transaction,114,17.33
4320,transaction,114,1.19
4335,transaction,114,20.41
4344,transaction,114,1.02
4366,transaction,114,0.5
4369,transaction,114,8.85
4447,transaction,114,2.76
4464,transaction,114,20.79
4489,transaction,114,0.75
4510,transaction,114,2.16
4536,transaction,114,17.61
4550,transaction,114,5.72
4559,transaction,114,1.09
4611,transaction,114,12.28
4623,transaction,114,16.05
4627,transaction,114,10.28
4655,transaction,114,14.98
4659,transaction,114,8.8
4661,transaction,114,5.09
4666,transaction,114,16.42
4671,transaction,114,13.4
4715,transaction,114,24.31
4779,transaction,114,1.2
4786,transaction,114,1.3
4824,transaction,114,23.08
4847,transaction,114,6.78
4881,transaction,114,24.11
4949,transaction,114,1.01
4958,transaction,114,10.29
5071,transaction,114,3.29
5076,transaction,114,21.63
5083,transaction,114,14.89
5120,transaction,114,3.76
5151,transaction,114,2.54
5164,transaction,114,10.16
5230,transaction,114,28.13
5231,transaction,114,0.48
5263,transaction,114,20.11
5302,transaction,114,2.51
5317,transaction,114,22.55
5322,transaction,114,1.38
5347,transaction,114,5.4
5400,transaction,114,4.69
5408,transaction,114,30.22
5450,transaction,114,9.28
5484,transaction,114,0.41000000000000003
5494,transaction,114,18.4
5518,transaction,114,2.2
5538,transaction,114,5.19
5541,transaction,114,12.32
5583,transaction,114,4.83
5610,transaction,114,0.9
5612,transaction,114,3.44
5646,transaction,114,22.14
5653,transaction,114,6.7
5658,transaction,114,2.32
5666,transaction,114,14.37
5707,transaction,114,12.84
5740,transaction,114,14.81
5757,transaction,114,20.16
5784,transaction,114,22.64
5795,transaction,114,0.8200000000000001
5801,transaction,114,17.81
5824,transaction,114,6.9
5831,transaction,114,24.82
5845,transaction,114,0.19
5879,transaction,114,9.04
5885,transaction,114,22.91
5887,transaction,114,12.33
5908,transaction,114,1.5
5916,transaction,114,4.72
5925,transaction,114,4.28
5933,transaction,114,24.75
5986,transaction,114,5.02
6005,transaction,114,1.98
6028,transaction,114,39.09
6045,transaction,114,16.46
6052,transaction,114,13.21
6078,transaction,114,28.34
6082,transaction,114,8.42
6092,transaction,114,25.03
6116,transaction,114,24.52
6117,transaction,114,1.54
6135,transaction,114,9.27
6155,transaction,114,3.63
6167,transaction,114,1.55
6179,transaction,114,1.38
6199,transaction,114,16.44
6220,transaction,114,17.14
6277,transaction,114,2.31
6356,transaction,114,18.86
6421,transaction,114,28.97
6443,transaction,114,26.1
6465,transaction,114,3.88
6466,transaction,114,3.48
6472,transaction,114,26.3
6490,transaction,114,17.19
6496,transaction,114,15.82
6504,transaction,114,25.35
6540,transaction,114,20.82
6559,transaction,114,3.5700000000000003
6581,transaction,114,8.58
6585,transaction,114,24.35
6589,transaction,114,5.71
6596,transaction,114,22.73
6599,transaction,114,25.67
6639,transaction,114,21.24
6648,transaction,114,1.56
6650,transaction,114,1.45
6655,transaction,114,24.67
6677,transaction,114,27.66
6678,transaction,114,13.53
6685,transaction,114,19.57
6696,transaction,114,11.79
6716,transaction,114,14.62
6749,transaction,114,6.28
6826,transaction,114,2.63
6830,transaction,114,11.16
6849,transaction,114,5.64
6904,transaction,114,2.37
6957,transaction,114,11.21
6973,transaction,114,22.82
7017,transaction,114,21.18
7036,transaction,114,1.4100000000000001
7039,transaction,114,5.84
7042,transaction,114,17.91
7048,transaction,114,35.09
7067,transaction,114,10.54
7069,transaction,114,5.96
7113,transaction,114,27.1
7124,transaction,114,15.92
7136,transaction,114,13.17
7145,transaction,114,16.68
7174,transaction,114,22.48
7178,transaction,114,6.52
7195,transaction,114,1.6400000000000001
7223,transaction,114,0.27
7230,transaction,114,0.88
7256,transaction,114,2.03
7273,transaction,114,7.38
7282,transaction,114,10.19
7285,transaction,114,2.15
7292,transaction,114,1.72
7327,transaction,114,1.77
7352,transaction,114,1.23
7430,transaction,114,8.71
7431,transaction,114,4.03
7439,transaction,114,18.9
7444,transaction,114,28.75
7472,transaction,114,14.64
7477,transaction,114,1.73
7498,transaction,114,14.16
7521,transaction,114,5.87
7524,transaction,114,9.64
7557,transaction,114,4.12
7579,transaction,114,2.69
7587,transaction,114,3.15
7593,transaction,114,5.85
7596,transaction,114,23.27
7606,transaction,114,5.26
7645,transaction,114,15.67
7692,transaction,114,22.05
7775,transaction,114,1.83
7798,transaction,114,1.58
7817,transaction,114,7.44
7859,transaction,114,10.52
7880,transaction,114,20.67
7897,transaction,114,28.16
7917,transaction,114,24.27
7941,transaction,114,19.36
7988,transaction,114,27.06
8013,transaction,114,2.56
8055,transaction,114,1.57
8081,transaction,114,23.58
8122,transaction,114,11.77
8147,transaction,114,6.7
8159,transaction,114,4.09
8178,transaction,114,1.62
8179,transaction,114,18.99
8190,transaction,114,19.64
8205,transaction,114,1.9500000000000002
8338,transaction,114,8.75
8382,transaction,114,24.67
8392,transaction,114,9.76
8394,transaction,114,2.18
8405,transaction,114,0.47000000000000003
8430,transaction,114,15.5
8446,transaction,114,17.7
8455,transaction,114,43.02
8486,transaction,114,14.39
8506,transaction,114,30.53
8555,transaction,114,0.34
8562,transaction,114,31.4
8563,transaction,114,8.17
8575,transaction,114,2.22
8578,transaction,114,6.02
8610,transaction,114,7.95
8653,transaction,114,27.7
8678,transaction,114,5.66
8684,transaction,114,33.64
8721,transaction,114,13.12
8724,transaction,114,2.69
8730,transaction,114,4.19
8742,transaction,114,3.76
8744,transaction,114,1.99
8804,transaction,114,10.18
8815,transaction,114,4.66
8849,transaction,114,27.11
8854,transaction,114,25.06
8896,transaction,114,24.06
8911,transaction,114,9.38
8928,transaction,114,7.59
8930,transaction,114,15.11
8979,transaction,114,5.39
8981,transaction,114,22.98
9000,transaction,114,16.78
9021,transaction,114,7.71
9054,transaction,114,17.5
9092,transaction,114,15.07
9113,transaction,114,13.09
9114,transaction,114,0.66
9144,transaction,114,11.44
9154,transaction,114,17.54
9178,transaction,114,14.35
9188,transaction,114,3.02
9199,transaction,114,21.52
9217,transaction,114,0.05
9218,transaction,114,12.14
9235,transaction,114,12.19
9237,transaction,114,2.8
9244,transaction,114,21.23
9270,transaction,114,6.76
9306,transaction,114,10.86
9314,transaction,114,10.64
9345,transaction,114,0.59
9378,transaction,114,11.09
9379,transaction,114,0.6000000000000001
9413,transaction,114,12.47
9443,transaction,114,30.54
9445,transaction,114,23.19
9452,transaction,114,6.94
9460,transaction,114,0.47000000000000003
9477,transaction,114,14.0
9495,transaction,114,10.29
9497,transaction,114,1.46
9505,transaction,114,19.28
9515,transaction,114,14.6
9528,transaction,114,1.5899999999999999
9537,transaction,114,2.91
9543,transaction,114,1.9500000000000002
9597,transaction,114,5.06
9602,transaction,114,6.69
9619,transaction,114,9.21
9703,transaction,114,11.2
9732,transaction,114,15.76
9741,transaction,114,7.03
9743,transaction,114,18.74
9787,transaction,114,2.21
9797,transaction,114,24.7
9814,transaction,114,18.2
9848,transaction,114,26.54
9856,transaction,114,5.93
9865,transaction,114,4.5600000000000005
9877,transaction,114,30.45
9885,transaction,114,13.89
9909,transaction,114,26.99
9939,transaction,114,8.69
9944,transaction,114,13.5
9959,transaction,114,0.36
9960,transaction,114,15.25
9983,transaction,114,4.41
9989,transaction,114,1.48
10014,transaction,114,16.97
10027,transaction,114,15.27
10029,transaction,114,8.55
10067,transaction,114,38.34
10071,transaction,114,3.5
10075,transaction,114,0.6900000000000001
10114,transaction,114,1.21
10202,transaction,114,14.93
10225,transaction,114,28.71
10268,transaction,114,18.52
10278,transaction,114,11.11
10282,transaction,114,20.82
10306,transaction,114,3.83
10307,transaction,114,32.75
10310,transaction,114,32.72
10312,transaction,114,2.7800000000000002
10321,transaction,114,39.35
10326,transaction,114,22.72
10356,transaction,114,0.8300000000000001
10384,transaction,114,1.35
10389,transaction,114,17.32
10399,transaction,114,20.44
10405,transaction,114,16.25
10420,transaction,114,1.1
10430,transaction,114,19.19
10455,transaction,114,20.36
10478,transaction,114,13.71
10494,transaction,114,19.22
10512,transaction,114,7.24
10521,transaction,114,3.56
10534,transaction,114,12.09
10553,transaction,114,22.63
10568,transaction,114,6.65
10575,transaction,114,6.61
10577,transaction,114,1.76
10580,transaction,114,25.2
10605,transaction,114,20.82
10710,transaction,114,1.28
10781,transaction,114,19.18
10806,transaction,114,0.9
10812,transaction,114,26.53
10818,transaction,114,13.3
10825,transaction,114,5.2
10855,transaction,114,17.79
10876,transaction,114,6.1
10932,transaction,114,19.93
10941,transaction,114,13.66
10944,transaction,114,2.49
10972,transaction,114,29.92
10988,transaction,114,26.96
10995,transaction,114,19.59
11008,transaction,114,19.99
11019,transaction,114,16.91
11053,transaction,114,30.04
11056,transaction,114,7.54
11062,transaction,114,22.77
11115,transaction,114,17.29
11124,transaction,114,7.8
11131,transaction,114,9.36
11138,transaction,114,23.22
11181,transaction,114,5.19
11200,transaction,114,2.2
11203,transaction,114,11.27
11206,transaction,114,18.78
11221,transaction,114,0.58
11229,transaction,114,3.86
11246,transaction,114,0.41000000000000003
11258,transaction,114,2.65
11276,transaction,114,4.51
11335,transaction,114,16.0
11374,transaction,114,13.23
11379,transaction,114,12.52
11441,transaction,114,4.42
11450,transaction,114,0.88
11469,transaction,114,0.35000000000000003
11496,transaction,114,16.48
11519,transaction,114,1.26
11551,transaction,114,9.99
11558,transaction,114,9.2
11570,transaction,114,38.58
11573,transaction,114,9.16
11594,transaction,114,18.74
11597,transaction,114,7.41
11628,transaction,114,37.12
11630,transaction,114,22.44
11634,transaction,114,14.63
11654,transaction,114,1.98
11676,transaction,114,20.9
11697,transaction,114,11.52
11716,transaction,114,5.33
11758,transaction,114,13.94
11762,transaction,114,1.44
11780,transaction,114,0.26
11785,transaction,114,21.58
11798,transaction,114,2.91
11835,transaction,114,16.98
11856,transaction,114,20.42
11886,transaction,114,4.01
11893,transaction,114,15.02
11894,transaction,114,17.96
11901,transaction,114,1.85
11918,transaction,114,8.09
11919,transaction,114,3.19
11930,transaction,114,4.89
11985,transaction,114,11.84
12006,transaction,114,28.01
12034,transaction,114,1.12
12085,transaction,114,12.92
12116,transaction,114,22.66
12119,transaction,114,2.09
12159,transaction,114,5.54
12160,transaction,114,13.01
12170,transaction,114,22.85
12174,transaction,114,17.92
12226,transaction,114,2.85
12249,transaction,114,21.47
12265,transaction,114,8.48
12285,transaction,114,20.47
12331,transaction,114,33.11
12338,transaction,114,4.79
12361,transaction,114,11.75
12377,transaction,114,17.33
12402,transaction,114,30.63
12441,transaction,114,3.07
12442,transaction,114,1.24
12445,transaction,114,5.93
12498,transaction,114,104.58
12556,transaction,114,4.39
12583,transaction,114,5.78
12599,transaction,114,4.04
12608,transaction,114,21.62
12638,transaction,114,8.82
12647,transaction,114,11.99
12661,transaction,114,28.11
12707,transaction,114,1.4
12722,transaction,114,1.98
12785,transaction,114,10.26
12793,transaction,114,23.51
12795,transaction,114,0.77
12818,transaction,114,11.72
12825,transaction,114,22.86
12866,transaction,114,4.08
12874,transaction,114,1.28
12884,transaction,114,0.6000000000000001
12952,transaction,114,2.65
12970,transaction,114,1.11
12975,transaction,114,24.81
12983,transaction,114,2.14
13066,transaction,114,19.07
13071,transaction,114,10.06
13110,transaction,114,15.38
13122,transaction,114,3.89
13149,transaction,114,12.84
13159,transaction,114,30.52
13160,transaction,114,3.37
13162,transaction,114,17.79
13198,transaction,114,15.39
13217,transaction,114,3.12
13260,transaction,114,0.32
13265,transaction,114,5.23
13266,transaction,114,0.87
13297,transaction,114,10.42
13298,transaction,114,21.21
13302,transaction,114,1.0
13320,transaction,114,10.53
13325,transaction,114,4.78
13364,transaction,114,0.44
13369,transaction,114,20.01
13469,transaction,114,0.58
13483,transaction,114,2.55
13484,transaction,114,0.77
13502,transaction,114,284.86
13517,transaction,114,2.96
13518,transaction,114,18.66
13541,transaction,114,15.44
13696,transaction,114,5.79
13722,transaction,114,16.25
13733,transaction,114,17.68
13740,transaction,114,10.46
13820,transaction,114,29.75
13857,transaction,114,29.48
13889,transaction,114,3.48
13905,transaction,114,14.13
13949,transaction,114,1.8399999999999999
13974,transaction,114,35.28
13979,transaction,114,5.77
13997,transaction,114,13.16
14012,transaction,114,12.49
14025,transaction,114,0.9500000000000001
14096,transaction,114,19.68
14103,transaction,114,2.74
14140,transaction,114,1.8599999999999999
14196,transaction,114,3.13
14205,transaction,114,18.15
14218,transaction,114,27.63
14229,transaction,114,10.85
14316,transaction,114,3.46
14318,transaction,114,31.29
14356,transaction,114,17.55
14382,transaction,114,17.56
14395,transaction,114,15.58
14414,transaction,114,0.72
14429,transaction,114,9.3
14474,transaction,114,0.54
14540,transaction,114,32.13
14554,transaction,114,1.63
14598,transaction,114,3.47
14676,transaction,114,20.73
14678,transaction,114,30.12
14744,transaction,114,2.36
14776,transaction,114,10.54
14786,transaction,114,3.38
14791,transaction,114,1.45
14811,transaction,114,1.2
14816,transaction,114,21.54
14817,transaction,114,33.23
14826,transaction,114,22.59
14842,transaction,114,16.59
14880,transaction,114,19.42
14895,transaction,114,3.84
14912,transaction,114,1.9500000000000002
14953,transaction,114,24.1
14971,transaction,114,1.6099999999999999
14993,transaction,114,28.75
14995,transaction,114,2.81
14999,transaction,114,12.36
15011,transaction,114,1.8399999999999999
15026,transaction,114,19.08
15027,transaction,114,4.23
15044,transaction,114,10.54
15063,transaction,114,16.25
15071,transaction,114,5.38
15114,transaction,114,3.06
15119,transaction,114,7.61
15146,transaction,114,4.13
15188,transaction,114,16.92
15207,transaction,114,6.04
15231,transaction,114,6.88
15250,transaction,114,17.39
15263,transaction,114,2.39
15266,transaction,114,11.61
15297,transaction,114,31.96
15302,transaction,114,2.08
15313,transaction,114,4.23
15365,transaction,114,3.41
15372,transaction,114,10.78
15382,transaction,114,31.18
15406,transaction,114,4.31
15436,transaction,114,16.44
15439,transaction,114,14.28
15451,transaction,114,26.63
15452,transaction,114,20.81
15461,transaction,114,2.03
15470,transaction,114,0.26
15479,transaction,114,0.97
15487,transaction,114,5.58
15507,transaction,114,27.16
15526,transaction,114,33.34
15533,transaction,114,0.87
15543,transaction,114,19.02
15550,transaction,114,0.23
15557,transaction,114,7.46
15582,transaction,114,1.38
15665,transaction,114,7.14
15678,transaction,114,2.25
15701,transaction,114,2.58
15715,transaction,114,5.49
15744,transaction,114,12.95
15748,transaction,114,1.28
15805,transaction,114,21.84
15859,transaction,114,1.18
15870,transaction,114,22.36
15886,transaction,114,25.14
15887,transaction,114,13.55
15902,transaction,114,5.27
15980,transaction,114,31.48
16016,transaction,114,15.55
16040,transaction,114,3.16
16062,transaction,114,16.27
16081,transaction,114,12.13
16087,transaction,114,15.39
16101,transaction,114,4.25
16106,transaction,114,21.23
16110,transaction,114,29.89
16135,transaction,114,7.34
16147,transaction,114,8.44
16170,transaction,114,14.85
16179,transaction,114,11.01
16180,transaction,114,25.15
16197,transaction,114,1.27
16225,transaction,114,4.6
16274,transaction,114,21.61
16280,transaction,114,17.47
16304,transaction,114,7.97
16329,transaction,114,1.6
16338,transaction,114,3.22
16341,transaction,114,5.13
16343,transaction,114,6.2
16345,transaction,114,16.77
16348,transaction,114,17.96
16378,transaction,114,15.12
16383,transaction,114,16.38
16401,transaction,114,11.39
16419,transaction,114,8.45
16450,transaction,114,7.66
16535,transaction,114,2.14
16563,transaction,114,8.9
16605,transaction,114,0.62
16610,transaction,114,19.72
16632,transaction,114,18.45
16652,transaction,114,11.3
16718,transaction,114,3.41
16727,transaction,114,5.34
16778,transaction,114,24.93
16779,transaction,114,16.53
16804,transaction,114,0.34
16806,transaction,114,14.42
16816,transaction,114,14.7
16824,transaction,114,36.78
16848,transaction,114,10.33
16865,transaction,114,18.6
16926,transaction,114,11.19
16957,transaction,114,14.61
16985,transaction,114,14.27
35,transaction,120,1.69
51,transaction,120,1.15
61,transaction,120,0.6900000000000001
62,transaction,120,2.96
65,transaction,120,0.47000000000000003
82,transaction,120,2.95
108,transaction,120,16.74
117,transaction,120,20.36
119,transaction,120,39.99
134,transaction,120,22.15
172,transaction,120,27.05
181,transaction,120,31.89
185,transaction,120,22.38
225,transaction,120,8.27
233,transaction,120,27.73
246,transaction,120,5.2
255,transaction,120,6.26
258,transaction,120,12.97
282,transaction,120,8.23
284,transaction,120,6.94
289,transaction,120,32.69
304,transaction,120,1.88
320,transaction,120,11.82
374,transaction,120,7.55
382,transaction,120,1.13
463,transaction,120,5.24
476,transaction,120,6.39
505,transaction,120,15.07
520,transaction,120,1.1400000000000001
525,transaction,120,1.63
555,transaction,120,12.25
556,transaction,120,16.32
557,transaction,120,16.14
560,transaction,120,29.14
577,transaction,120,19.41
604,transaction,120,17.52
619,transaction,120,4.34
633,transaction,120,0.91
672,transaction,120,21.76
684,transaction,120,13.0
711,transaction,120,2.08
721,transaction,120,10.58
751,transaction,120,3.17
763,transaction,120,5.05
774,transaction,120,6.31
785,transaction,120,19.25
829,transaction,120,16.53
833,transaction,120,4.45
872,transaction,120,16.19
878,transaction,120,15.01
884,transaction,120,21.12
890,transaction,120,9.65
906,transaction,120,3.77
940,transaction,120,8.84
955,transaction,120,18.84
970,transaction,120,8.27
976,transaction,120,16.5
998,transaction,120,3.42
1000,transaction,120,7.88
1025,transaction,120,22.86
1031,transaction,120,18.07
1034,transaction,120,3.45
1039,transaction,120,7.94
1059,transaction,120,4.95
1073,transaction,120,1.6400000000000001
1079,transaction,120,14.14
1098,transaction,120,6.67
1122,transaction,120,13.33
1146,transaction,120,16.62
1177,transaction,120,18.39
1188,transaction,120,5.72
1212,transaction,120,15.11
1245,transaction,120,2.18
1281,transaction,120,7.78
1287,transaction,120,5.65
1322,transaction,120,3.74
1334,transaction,120,23.16
1355,transaction,120,2.54
1377,transaction,120,14.76
1441,transaction,120,23.72
1442,transaction,120,5.65
1467,transaction,120,8.37
1476,transaction,120,3.2800000000000002
1486,transaction,120,7.03
1502,transaction,120,15.87
1513,transaction,120,9.5
1535,transaction,120,35.88
1557,transaction,120,9.3
1573,transaction,120,8.52
1584,transaction,120,25.58
1592,transaction,120,25.54
1598,transaction,120,8.75
1610,transaction,120,1.01
1613,transaction,120,42.82
1615,transaction,120,22.85
1620,transaction,120,10.6
1635,transaction,120,1.15
1637,transaction,120,14.07
1645,transaction,120,22.83
1679,transaction,120,9.8
1691,transaction,120,13.51
1705,transaction,120,8.43
1731,transaction,120,25.53
1751,transaction,120,2.1
1757,transaction,120,10.32
1790,transaction,120,13.84
1821,transaction,120,14.89
1822,transaction,120,3.5300000000000002
1832,transaction,120,21.71
1842,transaction,120,16.52
1878,transaction,120,14.77
1887,transaction,120,9.12
1888,transaction,120,2.42
1893,transaction,120,5.17
1895,transaction,120,4.93
1901,transaction,120,0.86
1905,transaction,120,11.95
1912,transaction,120,20.52
1917,transaction,120,28.68
1931,transaction,120,42.42
1936,transaction,120,24.4
1958,transaction,120,5.93
1980,transaction,120,35.81
1997,transaction,120,1.4100000000000001
2000,transaction,120,23.54
2031,transaction,120,21.29
2042,transaction,120,2.96
2044,transaction,120,19.53
2086,transaction,120,8.19
2123,transaction,120,11.15
2149,transaction,120,14.75
2183,transaction,120,1.3
